156,state the role of blood and its following components in transport and defence: red blood cells - transport of oxygen
157,"state the role of blood and its following components in transport and defence: white blood cells - antibody formation, destruction of bacteria and viruses, and tissue rejection"
158,outline the pathway of blood through the heart and the lungs in relation to the transport of oxygen and carbon dioxide
159,"state the structure of arteries, veins and capillaries, and relate it to their functions"
160,"state that blood pressure, heart rate and pulse rate can be used to monitor the condition of the circulatory system"
161,"explain why breathing rate, heart rate and pulse rate increase during physical activities"
162,describe how the formation of plaque leads to heart attack and stroke
163,"state how diet, level of physical activity and smoking can affect the risk of developing heart diseases, high blood pressure and stroke"
164,"show care and concern for personal health by adopting an active lifestyle, eating a balanced diet and avoiding smoking to reduce the risk of developing high blood pressure, heart diseases and stroke"
165,appreciate science for its usefulness in improving quality of life: knowledge of our circulatory system helps us make informed decisions about our health
