37,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
38,வாய்மொழியாகவோ ஒலிப்பகுதியாகவோ ஒளிக்காட்சியாகவோ பெறப்படும் தகவல்களைக் கவனமாகக் கேட்டும் பார்த்தும் அவை உணர்த்தும் நேரடிப்பொருள் குறித்த புரிந்துணர்வை வெளிப்படுத்துவர்.
39,1A தொகுதி 3 -  தமிழும் நானும்
40,கேட்டலும் நோக்கலும்
41,தமிழும் நானும்
42,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
43,வாய்மொழியாகவோ ஒலிப்பகுதியாகவோ ஒளிக்காட்சியாகவோ பெறப்படும் தகவல்களைக் கவனமாகக் கேட்டும் பார்த்தும் அவை உணர்த்தும் நேரடிப்பொருள் குறித்த புரிந்துணர்வை வெளிப்படுத்துவர்.
44,படித்தலும் நோக்கலும்
45,இலக்கியச் சோலை - திறந்த ஜன்னல்
46,"பனுவலை உற்றுநோக்கிக் கருத்துகளைப் பகுத்தாய்தல்.

படைப்பாளரின் நோக்கம்படைப்பாளர் வலியுறுத்தும் செய்திமொழிநடைபாத்திரப்படைப்புசூழல் முதலியவற்றைப் புரிந்துகொண்டு எடுத்துரைத்தல்."
47,தம் தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் படித்துப் பகுத்தாய்வர்.
48,1A தொகுதி 4 - குறிக்கோள்
49,படித்தலும் நோக்கலும்
50,இலக்கியச் சோலை - சுமைதாங்கி
51,"பனுவலை உற்றுநோக்கிக் கருத்துகளைப் பகுத்தாய்தல்.

படைப்பாளரின் நோக்கம்படைப்பாளர் வலியுறுத்தும் செய்திமொழிநடைபாத்திரப்படைப்புசூழல் முதலியவற்றைப் புரிந்துகொண்டு எடுத்துரைத்தல்."
52,தம் தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் படித்துப் பகுத்தாய்வர்.
53,கேட்டலும் நோக்கலும்
54,ஒவ்வொருவரும் பங்களிப்போம்
55,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வைப் பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
56,பெறப்படும் தகவல்களிலுள்ள நேரடிப்பொருளையும் குறிப்புப்பொருளையும் கேட்டும் பார்த்தும் புரிந்துணர்வை வெளிப்படுத்துவர்.
57,பிற வளங்கள்
58,ஒலிப்பகுதிகள்
59,வானம் வசப்படுமே
60,"தகவல்களை உற்றுக் கேட்டும் பார்த்தும் அவற்றுக்கேற்றவாறு மெய்ப்பாடு, பேச்சு, எழுத்து ஆகியவற்றின் வழியாகவும் இன்னபிற வழியாகவும் புரிந்துணர்வை வெளிப்படுத்துவர்."
61,வாய்மொழியாகவோ ஒலிப்பகுதியாகவோ ஒளிக்காட்சியாகவோ பெறப்படும் தகவல்களைக் கவனமாகக் கேட்டும் பார்த்தும் அவை உணர்த்தும் நேரடிப்பொருள் குறித்த புரிந்துணர்வை வெளிப்படுத்துவர்.
62,1B தொகுதி 1 - உடல்நலம் பேணல்
63,பேசுதல்
64,நுழைவாயில் - உடல்நலம் பேணல்
65,பொருத்தமான வாக்கிய இயைபுகளைக் கொண்டு கருத்துகளைத் தெளிவாக வெளிப்படுத்துதல்.  .
66,பல்வேறு சூழல்களுக்கேற்பக் கருத்துகளையும் உணர்வுகளையும் சிந்தனைகளையும் பயன்முனைப்புமிக்க வகையில் வெளிப்படுத்துவர்.
67,படித்தலும் நோக்கலும்
68,இலக்கியச் சோலை - விடுதலை
69,பனுவலிலுள்ள கருத்துகளைப் பல்வேறு செய்திகளுடன் ஒப்பிட்டு விளக்குதல்.கதைகள்கட்டுரைகள்நாடகங்கள்உரையாடல்கள்கடிதங்கள்தகவல்அறிக்கைகள்நாளேடுகள்விளம்பரங்கள்சுவரொட்டிகள்அறிவிப்புகள்கட்டளைக்குறிப்புகள்சஞ்சிகைள்புள்ளிவிவரப்பட்டியல்)
70,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
71,கேட்டல்
72,உடற்செல்வம்
73,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வைப் பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
74,பெறப்படும் தகவல்களிலுள்ள நேரடிப்பொருளையும் குறிப்புப்பொருளையும் கேட்டும் பார்த்தும் புரிந்துணர்வை வெளிப்படுத்துவர்.
75,1B தொகுதி 2 - இணையம்
76,படித்தலும் நோக்கலும்
77,இலக்கியச் சோலை - சாருமதி
78,பனுவலிலுள்ள கருத்துகளைப் பல்வேறு செய்திகளுடன் ஒப்பிட்டு விளக்குதல்.கதைகள்கட்டுரைகள்நாடகங்கள்உரையாடல்கள்கடிதங்கள்தகவல்அறிக்கைகள்நாளேடுகள்விளம்பரங்கள்சுவரொட்டிகள்அறிவிப்புகள்கட்டளைக்குறிப்புகள்சஞ்சிகைள்புள்ளிவிவரப்பட்டியல்)
79,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
80,கேட்டலும் நோக்கலும்
81,எங்கும் புதுமை எதிலும் புதுமை
82,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வைப் பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
83,பெறப்படும் தகவல்களிலுள்ள நேரடிப்பொருளையும் குறிப்புப்பொருளையும் கேட்டும் பார்த்தும் புரிந்துணர்வை வெளிப்படுத்துவர்.
84,1B தொகுதி 3 - நீர் மேலாண்மை
85,பேசுதல்
86,நுழைவாயில் - சிறு துளி
87,சூழல்களுக்கேற்ப உணர்வுகளையும் கருத்துகளையும் சிந்தனைகளையும் தக்க வகையில் வெளிப்படுத்துதல்.
88,பல்வேறு சூழல்களுக்கேற்பக் கருத்துகளையும் உணர்வுகளையும் சிந்தனைகளையும் பயன்முனைப்புமிக்க வகையில் வெளிப்படுத்துவர்.
89,படித்தலும் நோக்கலும்
90,இலக்கியச் சோலை - வெள்ளம் வந்தது
91,பனுவலிலுள்ள கருத்துகளைப் பல்வேறு செய்திகளுடன் ஒப்பிட்டு விளக்குதல்.கதைகள்கட்டுரைகள்நாடகங்கள்உரையாடல்கள்கடிதங்கள்தகவல்அறிக்கைகள்நாளேடுகள்விளம்பரங்கள்சுவரொட்டிகள்அறிவிப்புகள்கட்டளைக்குறிப்புகள்சஞ்சிகைள்புள்ளிவிவரப்பட்டியல்)
92,தேவைக்கேற்பப் பல்வேறு பனுவல்களைப் பயன்நோக்கிப் படித்துப் பகுத்தாய்வர்.
93,கேட்டல்
94,சென்றேன் கற்றேன்
95,தகவல்களை முன்னறிவோடு ஒப்பிட்டுப் பார்த்துப் புரிந்துணர்வைப் பல்வேறு வழிகளில் வெளிப்படுத்துவர்.
96,பெறப்படும் தகவல்களிலுள்ள நேரடிப்பொருளையும் குறிப்புப்பொருளையும் கேட்டும் பார்த்தும் புரிந்துணர்வை வெளிப்படுத்துவர்.
97,கூடுதல் வளங்கள்
98,நானும் ஒரு படைப்பாளி
99,பல்வேறு எழுத்து வகைகளின் அமைப்புமுறைகளைப் புரிந்துகொண்டு படைப்பாக்கத்திறனுடன் தங்கள் கருத்துகளை முன்வைக்க அறிந்திருத்தல்.
