26,3(g) recall and solve problems using the relationship  appreciating that resultant force and acceleration are always in the same direction.
27,3(h) state the principle of conservation of momentum.
28,3(i) apply the principle of conservation of momentum to solve simple problems including inelastic and (perfectly) elastic interactions between two bodies in one dimension (knowledge of the concept of coefficient of restitution is not required).
29,"3(j) show an understanding that, for a (perfectly) elastic collision between two bodies, the relative speed of approach is equal to the relative speed of separation."
30,"3(k) show an understanding that, whilst the momentum of a closed system is always conserved in interactions between bodies, some change in kinetic energy usually takes place."
31,"4(a) recall and apply Hooke's law , where  is the force constant) to new situations or to solve related problems."
32,"4(b) describe the forces on a mass, charge and current-carrying conductor in gravitational, electric and magnetic fields, as appropriate."
33,"4(c) show a qualitative understanding of normal contact forces, frictional forces and viscous forces including air resistance (no treatment of the coefficients of friction and viscosity is required)."
34,4(d) show an understanding that the weight of a body may be taken as acting at a single point known as its centre of gravity.
35,4(e) define and apply the moment of a force and the torque of a couple.
36,4(f) show an understanding that a couple is a pair of forces which tends to produce rotation only.
37,4(g) apply the principle of moments to new situations or to solve related problems.
38,"4(h) show an understanding that, when there is no resultant force and no resultant torque, a system is in equilibrium."
39,4(i) use a vector triangle to represent forces in equilibrium.
40,"4(j) derive, from the definitions of pressure and density, the equation"
41,4(k) solve problems using the equation
42,4(l) show an understanding of the origin of the force of upthrust acting on a body in a fluid.
43,4(m) state that upthrust is equal in magnitude and opposite in direction to the weight of the fluid displaced by a submerged or floating object.
44,4(n) calculate the upthrust in terms of the weight of the displaced fluid.
45,"4(o) recall and apply the principle that, for an object floating in equilibrium, the upthrust is equal in magnitude and opposite in direction to the weight of the object to new situations or to solve related problems."
46,5(a) define and use work done by a force as the product of the force and displacement in the direction of the force.
47,5(b) calculate the work done in a number of situations including the work done by a gas which is expanding against a constant external pressure:
48,"5(c) give examples of energy in different forms, its conversion and conservation, and apply the principle of energy conservation."
49,5(d) show an appreciation for the implications of energy losses in practical devices and use the concept of efficiency to solve problems.
50,"5(e) derive, from the equations for uniformly accelerated motion in a straight line, the equation"
51,5(f) recall and use the equation
52,"5(g) distinguish between gravitational potential energy, electric potential energy and elastic potential energy."
53,5(h) deduce that the elastic potential energy in a deformed material is related to the area under the force-extension graph.
54,5(i) show an understanding of and use the relationship between force and potential energy in a uniform field to solve problems.
55,"5(j) derive, from the definition of work done by a force, the equation  for gravitational potential energy changes near the Earth's surface."
56,5(k) recall and use the equation  for gravitational potential energy changes near the Earth's surface.
57,5(l) define power as work done per unit time and derive power as the product of a force and velocity in the direction of the force.
58,6(a) express angular displacement in radians.
59,6(b) show an understanding of and use the concept of angular velocity to solve problems.
60,6(c) recall and use  to solve problems.
61,"6(d) describe qualitatively motion in a curved path due to a perpendicular force, and understand the centripetal acceleration in the case of uniform motion in a circle."
62,"6(e) recall and use centripetal acceleration , and  to solve problems."
63,6(f) recall and use centripetal force  and to solve problems
64,7(a) show an understanding of the concept of a gravitational field as an example of field of force and define the gravitational field strength at a point as the gravitational force exerted per unit mass placed at that point.
65,7(b) recognise the analogy between certain qualitative and quantitative aspects of gravitational and electric fields.
66,7(c) recall and use Newton's law of gravitation in the form
67,"7(d) derive, from Newton's law of gravitation and the definition of gravitational field strength, the equation  for the gravitational field strength of a point mass."
68,7(e) recall and apply the equation for the gravitational field strength of a point mass to new situations or to solve related problems.
69,"7(f) show an understanding that near the surface of the Earth, gravitational strength is approximately constant and is equal to the acceleration of free fall."
70,7(g) define the gravitational potential at a point as the work done per unit mass in bringing a small test mass from infinity to that point.
71,7(h) solve problems using the equation  for the gravitational potential in the field of a point mass.
72,7(i) analyse circular orbits in inverse square law fields by relating the gravitational force to the centripetal acceleration it causes.
73,7(j) show an understanding of geostationary orbits and their application.
74,8(a) show an understanding that regions of equal temperature are in thermal equilibrium.
75,8(b) explain how empirical evidence leads to the gas laws and to the idea of an absolute scale of temperature (i.e. the thermodynamic scale that is independent of the property of any particular substance and has an absolute zero).
76,8(c) convert temperatures measured in degrees Celsius to Kelvin: .
77,"8(d) recall and use the equation of state for an ideal gas expressed as , where  is the amount of gas in moles."
78,8(e) state that one mole of any substance contains  particles and use the Avogadro number
79,8(f) state the basic assumptions of the kinetic theory of gases.
80,"8(g) explain how molecular movement causes the pressure exerted by a gas and hence derive the relationship , where  is the number of gas molecules (a simple model considering one-dimensional collisions and then extending to three dimensions using  is sufficient)."
81,8(h) recall and apply the relationship that the mean kinetic energy of a molecule of an ideal gas is proportional to the thermodynamic temperature (i.e. ) to new situations or to solve related problems.
82,9(a) define and use the concepts of specific heat capacity and specific latent heat.
83,9(b) show an understanding that internal energy is determined by the state of the system and that it can be expressed as the sum of a random distribution of kinetic and potential energies associated with the molecules of a system.
84,9(c) relate a rise in temperature of a body to an increase in its internal energy.
85,"9(d) recall and use the first law of thermodynamics expressed in terms of the increase in internal energy, the heat supplied to the system and the work done on the system."
86,10(a) describe simple examples of free oscillations.
87,10(b) investigate the motion of an oscillator using experimental and graphical methods.
88,"10(c) show an understanding of and use the terms amplitude, period, frequency, angular frequency and phase difference and express the period in terms of both frequency and angular frequency."
89,10(d) recall and use the equation  as the defining equation of simple harmonic motion.
90,10(e) recognise and use  as a solution to the equation
91,10(f) recognise and use the equations  and
92,"10(g) describe, with graphical illustrations, the changes in displacement, velocity and acceleration during simple harmonic motion."
93,10(h) describe the interchange between kinetic and potential energy during simple harmonic motion.
94,10(i) describe practical examples of damped oscillations with particular reference to the effects of the degree of damping and to the importance of critical damping in applications such as a car suspension system.
95,10(j) describe practical examples of forced oscillations and resonance.
96,"10(k) describe graphically how the amplitude of a forced oscillation changes with driving frequency near to the natural frequency of the system, and understand qualitatively the factors which determine the frequency response and sharpness of the resonance."
97,"10(l) show an appreciation that there are some circumstances in which resonance is useful, and other circumstances in which resonance should be avoided."
98,"11(a) show an understanding of and use the terms displacement, amplitude, period, frequency, phase difference, wavelength and speed."
99,"11(b) deduce, from the definitions of speed, frequency and wavelength, the equation"
100,11(c) recall and use the equation
101,11(d) show an understanding that energy is transferred due to a progressive wave.
102,"11(e) recall and use the relationship, intensity  (amplitude)2"
103,11(f) show an understanding of and apply the concept that a wave from a point source and travelling without loss of energy obeys an inverse square law to solve problems.
104,11(g) analyse and interpret graphical representations of transverse and longitudinal waves.
105,11(h) show an understanding that polarisation is a phenomenon associated with transverse waves.
106,11(i) recall and use Malus' law (intensity ) to calculate the amplitude and intensity of a plane polarised electromagnetic wave after transmission through a polarising filter.
107,11(j) determine the frequency of sound using a calibrated oscilloscope.
108,11(k) determine the wavelength of sound using stationary waves.
109,12(a) explain and use the principle of superposition in simple applications.
110,"12(b) show an understanding of the terms interference, coherence, phase difference and path difference."
111,"12(c) show an understanding of experiments which demonstrate stationary waves using microwaves, stretched strings and air columns."
112,"12(d) explain the formation of a stationary wave using a graphical method, and identify nodes and antinodes."
113,12(e) explain the meaning of the term diffraction.
114,12(f) show an understanding of experiments which demonstrate diffraction including the diffraction of water waves in a ripple tank with both a wide gap and a narrow gap.
115,"12(g) show an understanding of experiments which demonstrate two-source interference using water waves, sound waves, light waves and microwaves."
116,12(h) show an understanding of the conditions required for two-source interference fringes to be observed.
117,12(i) recall and solve problems using the equation  for double-slit interference.
118,12(j) recall and use the equation  to locate the position of the first minima for single slit diffraction.
119,12(k) recall and use the Rayleigh criterion  for the resolving power of a single aperture.
120,12(l) recall and use the equation  to locate the positions of the principal maxima produced by a diffraction grating.
121,12(m) describe the use of a diffraction grating to determine the wavelength of light (the structure and use of a spectrometer are not required).
122,13(a) show an understanding of the concept of an electric field as an example of a field of force and define electric field strength at a point as the electric force exerted per unit positive charge placed at that point.
123,13(b) represent an electric field by means of field lines.
124,13(c) recognise the analogy between certain qualitative and quantitative aspects of electric field and gravitational fields.
125,13(d) recall and use Coulomb's law in the form  for the electric force between two point charges in free space or air.
126,13(e) recall and use  for the electric field strength of a point charge in free space or air.
127,13(f) calculate the electric field strength of the uniform field between charged parallel plates in terms of the potential difference and plate separation.
128,13(g) calculate the forces on charges in uniform electric fields.
129,13(h) describe the effect of a uniform electric field on the motion of charged particles.
130,13(i) define the electric potential at a point as the work done per unit positive charge in bringing a small test charge from infinity to that point.
131,13(j) state that the field strength of the electric field at a point is numerically equal to the potential gradient at that point.
132,"13(k) use the equation  for the electric potential in the field of a point charge, in free space or air."
133,14(a) show an understanding that electric current is the rate of flow of charge.
134,"14(b) derive and use the equation  for a current-carrying conductor, where  is the number density of charge carriers and  is the drift velocity."
135,14(c) recall and solve problems using the equation
136,14(d) recall and solve problems using the equation
137,"14(e) recall and solve problems using the equations ,  and"
138,"14(f) define the resistance of a circuit component as the ratio of the potential difference across the component to the current passing through it, and solve and solve problems using the equation ."
139,"14(g) sketch and explain the  characteristics of various electrical components such as an ohmic resistor, a semiconductor diode, a filament lamp and a negative temperature coefficient (NTC) thermistor."
140,14(h) sketch the resistance-temperature characteristic of an NTC thermistor.
141,14(i) recall and solve problems using the equation
142,14(j) distinguish between electromotive force (e.m.f.) and potential difference (p.d.) using energy considerations.
143,14(k) show an understanding of the effects of the internal resistance of a source of e.m.f. on the terminal potential difference and output power.
144,"15(a) recall and use appropriate circuit symbols as set out in the ASE publication Signs, Symbols and Systematics (The ASE Companion to 16-19 Science, 2000)."
145,"15(b) draw and interpret circuit diagrams containing sources, switches, resistors, ammeters, voltmeters, and/or any other type of component referred to in the syllabus."
146,15(c) solve problems using the formula for the combined resistance of two or more resistors in series.
147,15(d) solve problems using the formula for the combined resistance of two or more resistors in parallel.
148,15(e) solve problems involving series and parallel circuits for one source of e.m.f.
149,15(f) show an understanding of the use of a potential divider circuit as a source of variable p.d.
150,15(g) explain the use of thermistors and light-dependent resistors in potential divider circuits to provide a potential difference which is dependent on temperature and illumination respectively.
151,15(h) recall and solve problems by using the principle of the potentiometer as a means of comparing potential differences.
152,16(a) show an understanding that a magnetic field is an example of a field of force produced either by current-carrying conductors or by permanent magnets.
153,"16(b) sketch flux patterns due to currents in a long straight wire, a flat circular coil and a long solenoid."
154,"16(c) use ,  and  for the flux densities of the fields due to currents in a long straight wire, a flat circular coil and a long solenoid respectively."
155,16(d) show an understanding that the magnetic field due to a solenoid may be influenced by the presence of a ferrous core.
156,16(e) show an understanding that a current-carrying conductor placed in a magnetic field might experience a force.
157,"16(f) recall and solve problems using the equation  , with directions as interpreted by Fleming's left-hand rule."
158,16(g) define magnetic flux density.
159,16(h) show an understanding of how the force on a current-carrying conductor can be used to measure the flux density of a magnetic field using a current balance.
160,16(i) explain the forces between current-carrying conductors and predict the direction of the forces.
161,16(j) predict the direction of the force on a charge moving in a magnetic field.
162,16(k) recall and solve problems using the equation
163,16(l) describe and analyse deflections of beams of charged particles by uniform electric and uniform magnetic fields.
164,16(m) explain how electric and magnetic fields can be used in velocity selection for charged particles.
165,17(a) define magnetic flux as the product of an area and the component of the magnetic flux density perpendicular to that area.
166,17(b) recall and solve problems using
167,17(c) define magnetic flux linkage.
168,"17(d) infer from appropriate experiments on electromagnetic induction:
(i) that a changing magnetic flux can induce an e.m.f.,
(ii) that the direction of the induced e.m.f. opposes the change producing it,
(iii) the factors affecting the magnitude of the induced e.m.f."
169,17(e) recall and solve problems using Faraday's law of electromagnetic induction and Lenz's law.
170,17(f) explain simple applications of electromagnetic induction.
171,"18(a) show an understanding of and use the terms period, frequency, peak value and root-mean-square (r.m.s.) value as applied to an alternating current or voltage."
172,18(b) deduce that the mean power in a resistive load is half the maximum (peak) power for a sinusoidal alternating current.
173,18(c) represent an alternating current or an alternating voltage by an equation of the form
174,18(d) distinguish between r.m.s. and peak values and recall and solve problems using the relationship  for the sinusoidal case.
175,18(e) show an understanding of the principle of operation of a simple iron-core transformer and recall and solve problems using  for an ideal transformer.
176,18(f) explain the use of a single diode for the half-wave rectification of an alternating current.
177,19(a) show an appreciation of the particulate nature of electromagnetic radiation.
178,19(b) recall and use the equation  for the energy of a photon.
179,19(c) show an understanding that the photoelectric effect provides evidence for the particulate nature of electromagnetic radiation while phenomena such as interference and diffraction provide evidence for the wave nature.
180,19(d) recall the significance of threshold frequency.
181,"19(e) recall and use the equation , where  is the stopping potential."
182,19(f) explain photoelectric phenomena in terms of photon energy and work function energy.
183,19(g) explain why the stopping potential is independent of intensity whereas the photoelectric current is proportional to intensity at constant frequency.
184,"19(h) recall, use and explain the significance of the equation"
185,19(i) describe and interpret qualitatively the evidence provided by electron diffraction for the wave nature of particles.
186,19(j) recall and use the relation for the de Broglie wavelength
187,19(k) show an understanding of the existence of discrete electronic energy levels in isolated atoms (e.g. atomic hydrogen) and deduce how this leads to the observation of spectral lines.
188,19(l) distinguish between emission and absorption line spectra.
189,19(m) recall and solve problems using the relation
190,19(n) explain the origins of the features of a typical X-ray spectrum.
191,19(o) show an understanding of and apply  as a form of the Heisenberg position-momentum uncertainty principle to new situations or to solve related problems.
192,20(a) infer from the results of the Rutherford -particle scattering experiment the existence and small size of the atomic nucleus
193,20(b) distinguish between nucleon number (mass number) and proton number (atomic number).
194,20(c) show an understanding that an element can exist in various isotopic forms each with a different number of neutrons in the nucleus.
195,20(d) use the usual notation for the representation of nuclides and represent simple nuclear reactions by nuclear equations of the form
196,"20(e) state and apply to problem solving the concept that nucleon number, charge and mass-energy are all conserved in nuclear processes."
197,20(f) show an understanding of the concept of mass defect.
198,20(g) recall and apply the equivalence between energy and mass as represented by  to solve problems.
199,20(h) show an understanding of the concept of nuclear binding energy and its relation to mass defect.
200,20(i) sketch the variation of binding energy per nucleon with nucleon number.
201,20(j) explain the relevance of binding energy per nucleon to nuclear fusion and to nuclear fission.
202,20(k) show an understanding of the spontaneous and random nature of nuclear decay.
203,20(l) infer the random nature of radioactive decay from the fluctuations in count rate.
204,20(m) show an understanding of the origin and significance of background radiation.
205,"20(n) show an understanding of the nature of ,  and  radiations (knowledge of positron emission is not required)."
206,20(o) show an understanding of how the conservation laws for energy and momentum in b decay were used to predict the existence of the neutrino (knowledge of antineutrino and antiparticles is not required).
207,20(p) define the terms activity and decay constant and recall and solve problems using the equation
208,"20(q) infer and sketch the exponential nature of radioactive decay and solve problems using the relationship where  could represent activity, number of undecayed particles or received count rate."
209,20(r) define and use half-life as the time taken for a quantity  to reduce to half its initial value.
210,20(s) solve problems using the relation
211,"20(t) discuss qualitatively the effects, both direct and indirect, of ionising radiation on living tissues and cells."
